bgg_id,title,year_published,game_weight,avg_rating,min_players,max_players,num_owned,num_want,num_wish,mfg_playtime,com_min_playtime,com_max_playtime,mfg_age_rec,num_user_ratings
183447,Dice Drivin',2016,1,6.3,2,5,566,6,34,30,10,30,6,313
183452,Quickpick: Island of Monster Masks,2015,1,6.5,3,8,159,3,24,0,0,0,4,119
183459,Halfling Feast,2015,1,6.1,2,6,203,3,22,50,30,50,10,85
183472,Across Africa,2015,1,4.3,2,4,48,0,4,30,30,30,6,40
183478,Ciao!,2015,1,5.4,2,6,102,0,5,20,20,20,7,40
183479,Happy Party,2015,1,5.6,2,4,72,0,6,15,15,15,4,31
183481,Rackare!,2015,2,5.5,3,20,111,0,3,60,30,60,15,53
183508,Monopoly: Fallout Collector's Edition,2015,2,5.9,2,6,481,3,29,180,60,180,0,117
183511,Destiny Aurora: Renegades,2017,4,7,1,4,199,12,78,180,120,180,12,42
183521,Monopoly: Star Wars,2015,2,5.2,2,4,867,4,14,60,20,60,8,279
183528,Captain Black,2015,1,6.2,2,4,149,4,28,50,30,50,6,62
183532,Star Wars: Galaxy Rebellion,2015,1,5.3,2,4,152,9,27,45,30,45,8,82
183562,Star Wars: X-Wing Miniatures Game The Force Awakens Core Set,2015,3,7.8,2,2,7933,56,261,45,30,45,14,2917
183571,Deep Space D-6,2015,2,7.3,1,1,6289,210,1321,30,30,30,10,2884
183572,Dungeons & Dragons Dice Masters: FaerA»n Under Siege,2016,2,7.6,2,2,1032,31,79,60,60,60,14,397
183578,Wing Leader: Supremacy 1943-1945,2016,3,8.2,2,2,1016,28,124,180,60,180,14,264
183626,Internal Affairs,2015,2,6.4,2,8,463,4,51,35,20,35,8,148
183643,Jeju Island,2015,1,6.5,2,4,484,9,72,30,30,30,7,240
183649,Escape the Nightmare,2016,2,6.2,3,7,171,3,26,15,1,15,12,71
183665,Squish'Em!: Fantasy,2015,0,5.6,2,4,107,1,3,20,10,20,8,55
183677,Rookie Heroes,2017,1,6.3,2,4,89,0,9,45,30,45,10,60
183716,CapitA¡n Flint,2015,2,6.6,2,6,99,0,10,20,10,20,8,63
183720,Cargolino Valentino,2015,1,6.6,2,6,249,9,40,30,20,30,5,161
183750,Magic: The Gathering Duel Decks Anthology,2014,0,8.2,2,2,209,7,14,40,20,40,6,66
183777,"Wilson's Creek: Opening Round in the West, 10 August 1861",2015,3,5.9,2,2,105,2,4,90,60,90,12,32
183778,Star Patrol: Carrier Commander,2015,1,5.1,1,2,650,6,6,30,10,30,9,89
183780,Heart of Darkness: An Adventure Game of African Exploration,2021,3,7,1,5,210,38,149,420,240,420,10,44
183797,Timeline: Star Wars,2015,1,6.1,2,8,1374,46,200,15,15,15,8,644
183831,DEER LORD!,2015,2,5.5,4,12,730,1,50,90,30,90,12,179
183836,Ferox,2015,2,7.8,2,2,225,44,129,90,60,90,18,107
183839,Flip a Bird,2015,1,6.1,3,6,193,2,13,15,15,15,8,97
183840,Oh My Goods!,2015,2,7,2,4,19363,238,1341,30,30,30,10,10335
183868,Awkward Turtle,2015,1,4.6,4,0,132,0,5,30,15,30,17,30
183874,Balloon Challenge,2015,0,6.1,2,5,49,2,12,30,30,30,8,33
183880,Risk: Star Wars Edition,2015,2,7,2,4,9010,81,515,45,30,45,10,3861
183881,Goblin Dice,2015,2,5.6,2,6,96,2,16,30,15,30,8,87
183883,Port of Piraeus,2015,2,5.7,3,6,43,2,9,60,30,60,12,55
183888,Star Wars Death Star Boom Boom Balloon,2015,1,5.1,2,6,45,1,7,15,5,15,8,30
183896,Firefly Fluxx,2016,1,6.7,2,6,4022,26,215,30,5,30,8,1138
183949,Aloha Pioha,2016,1,6.4,1,4,223,2,22,30,15,30,8,175
183959,Latice,2015,2,6.6,2,4,1339,13,85,30,10,30,6,509
183963,Invaders from Dimension X!,2015,2,7.3,1,2,317,32,131,90,60,90,12,92
183976,Dice Bazaar,2016,1,6.2,2,4,187,7,21,40,25,40,6,71
184044,Cul-De-Sac Conquest,2016,2,5.3,2,8,201,1,10,60,30,60,14,56
184085,Perfect Alibi,2015,2,6.4,3,5,371,58,287,45,30,45,10,248
184108,Monopoly: Despicable Me,2013,1,4.2,2,4,184,0,1,180,15,180,5,47
184117,ManaSurge,2016,2,6.4,2,6,458,4,49,30,30,30,14,167
184145,Flash Duel: Revised Second Edition,2015,2,7.1,1,5,232,26,65,5,5,5,0,146
184151,Legend of the Five Rings: The Card Game,2017,4,7.4,2,2,5643,67,671,90,45,90,14,2376
184159,Elefun & Friends Mouse Trap,2013,1,4.1,2,3,102,0,0,20,10,20,4,58
184170,DiceWar: Light of Dragons,2015,3,7.3,2,2,378,5,90,30,10,30,12,173
184207,Het Koninkrijk Dominion,2015,2,6.9,2,4,361,1,11,20,20,20,10,101
184247,Expedition Zetta,2018,3,6.1,1,5,291,31,147,180,30,180,10,94
184266,Wongamania: Banana Economy,2016,1,6.2,2,5,120,1,15,60,30,60,14,59
184267,On Mars,2020,5,8.3,1,4,13453,774,5778,150,90,150,14,7690
184287,Frantic,2015,2,6.6,2,8,616,1,42,45,5,45,12,277
184337,Risk: Marvel Cinematic Universe,2015,2,5.8,2,5,234,6,33,60,60,60,10,47
184346,Go Nuts for Donuts,2017,1,6.5,2,6,3921,44,320,20,20,20,8,2043
184351,Honey Wars,2015,1,6.2,2,4,168,2,8,45,30,45,8,68
184371,Justice League: Hero Dice Batman,2015,2,6.4,1,4,670,27,78,15,15,15,10,319
184372,Justice League: Hero Dice Superman,2015,1,6.5,1,1,623,18,58,25,15,25,10,276
184383,Disney Eye Found It!,2013,1,5.6,1,6,568,5,9,30,30,30,4,204
184424,Mega Civilization,2015,4,8.2,5,18,1295,169,727,720,360,720,12,975
184443,BEARanoia,2015,1,5.8,3,15,144,3,14,1,1,1,0,64
184459,Ave Roma,2016,4,7.2,2,5,1442,79,334,120,45,120,12,888
184460,Back to the Future: An Adventure Through Time,2016,2,5.8,2,4,711,18,156,30,30,30,10,228
184462,Alchemidus,2015,2,6.3,1,127,131,14,71,30,30,30,10,93
184473,Mystery! Motive for Murder,2015,2,5.6,1,5,418,12,61,90,30,90,10,108
184477,C-Cross,2015,2,7.6,2,2,109,7,39,30,20,30,10,40
184490,Mein Schatz,2015,1,6.2,2,4,85,0,12,20,20,20,7,57
184491,Spaceteam,2015,1,6.7,3,6,3815,94,641,5,5,5,10,1589
184522,Dead Last,2016,1,6.3,6,12,3068,74,658,90,10,90,14,1870
184525,Obama Llama,2015,1,5.7,4,99,682,2,12,30,30,30,12,232
184559,Lock 'n Load Tactical: Heroes in Defiance,2017,4,8.4,2,2,217,11,24,240,120,240,12,47
184560,Lock 'n Load Tactical: Heroes of the Falklands,2015,4,8,2,2,280,29,53,240,120,240,12,73
184561,Lock 'n Load Tactical: Heroes of the Nam,2015,4,8.3,2,2,331,29,70,240,60,240,12,94
184563,Lock 'n Load Tactical: Heroes of the Motherland,2015,4,8.6,2,2,314,20,33,240,120,240,12,72
184648,The Exiled: Siege,2016,3,6.5,1,5,492,19,156,120,90,120,14,168
184663,Covalence: A Molecule Building Game,2016,2,6.4,2,4,1376,19,120,40,15,40,8,208
184664,Sandwich Masters,2016,2,6.6,2,4,120,0,11,30,20,30,8,61
184688,TREXO,2015,1,6.5,2,2,80,4,26,20,10,20,7,68
184700,In the Name of Odin,2016,3,6.7,2,5,1388,37,306,60,45,60,13,660
184704,Dragonsgate College,2017,3,6.6,2,4,761,18,180,90,60,90,12,353
184712,Green: The Golf Card Game,2015,2,6.8,2,4,112,8,23,0,20,0,8,57
184730,Circle of Life,2015,2,6.7,2,2,42,9,66,40,20,40,10,148
184780,Dark Assembly,2015,3,6.7,1,4,84,3,12,120,60,120,15,42
184797,Dark Frontier,2015,2,6.9,1,4,121,0,15,45,15,45,13,45
184800,Deus Ex Machina,2016,2,6.7,2,4,240,5,33,45,30,45,10,95
184802,Ironclad,2019,3,6.9,1,3,401,21,115,90,45,90,13,81
184824,Gaslands: Post-Apocalyptic Vehicular Combat,2017,3,8.1,2,8,1859,44,287,90,45,90,11,723
184842,Catan Junior,2014,1,6.5,2,4,1629,11,106,30,30,30,6,652
184843,Cultists & Cthulhu,2016,1,5.9,2,8,109,0,4,35,20,35,8,35
184861,Hawken: Real-Time Card Game Scout vs. Grenadier,2014,1,6.3,2,2,126,3,5,20,10,20,14,31
184866,Wings for the Baron (Second Edition),2015,3,7.4,3,5,428,75,195,60,30,60,13,241
184900,Ophiuchus: The Thirteenth Constellation,2015,3,6.1,1,4,81,2,17,60,30,60,12,31
184917,Dicey Goblins,2016,2,6,3,6,569,3,40,45,20,45,10,212
184919,Greedy Greedy Goblins,2016,2,6.3,2,4,1137,29,165,35,25,35,14,530
184921,Bunny Kingdom,2017,2,7.5,2,4,12765,661,3555,60,40,60,12,8844
184922,Poopyhead,2015,1,3.7,2,4,123,0,3,20,20,20,6,46
185021,Liguria,2015,2,6.8,3,4,1103,18,90,60,60,60,12,313
185028,Giraffometer,2015,1,5.6,2,8,129,20,77,40,30,40,10,105
185057,Lock 'n Load Tactical: Heroes Against the Red Star,2017,4,8.1,2,2,252,20,52,240,120,240,12,57
185104,Monopoly: Game of Thrones Collector's Edition,2015,1,5.6,2,6,1342,2,25,180,60,180,18,414
185123,Ascension: Dreamscape,2015,2,7.6,1,4,1289,41,184,60,30,60,13,651
185154,Wizard School,2016,3,4.9,2,5,859,2,27,90,40,90,12,264
185195,Urbis,2015,2,5.2,2,6,25,0,8,60,30,60,10,35
185196,Rising 5: Runes of Asteros,2017,2,6.6,1,5,2784,110,936,25,15,25,12,1588
185228,Rolf,2017,2,5.6,2,8,94,2,16,30,15,30,8,35
185241,Victory & Glory: Napoleon,2017,2,7.2,1,2,297,33,147,120,120,120,10,121
185244,Autumn,2015,1,6.6,1,3,70,1,31,20,10,20,8,49
185246,AGES,2016,2,7.1,2,4,67,0,5,60,30,60,14,40
185257,Innovation Deluxe,2017,3,8.4,2,6,1667,196,579,60,30,60,14,693
185262,Edge of Humanity,2017,3,6.3,2,5,456,21,194,45,30,45,13,215
185276,Keep,2015,1,6.3,2,5,673,10,71,20,10,20,0,198
185288,Una Notte da Lupi,2015,2,6.4,3,10,68,1,1,10,10,10,8,31
185302,Xtronaut: The Game of Solar System Exploration,2016,1,6.1,2,4,481,7,65,60,30,60,7,133
185331,Fruit Salad,2015,1,5.6,2,6,234,0,7,15,15,15,6,138
185343,Anachrony,2017,4,8.1,1,4,17279,1078,6682,120,30,120,15,13157
185344,Dragon Keeper: The Dungeon,2016,2,6.1,2,4,363,8,61,30,20,30,10,245
185350,One Night Werewolf: Monster,2015,1,6.8,3,5,156,1,7,0,10,0,10,38
185374,Loot N Run,2016,1,6.4,2,6,947,14,88,30,15,30,8,480
185375,Stormweavers,2016,3,5.6,2,5,125,1,2,50,25,50,14,33
185378,"Exceed: Red Horizon Kaden, Eva, Miska, and Lily",2016,2,7.8,2,2,463,3,20,20,10,20,10,128
185380,"Exceed: Red Horizon Satoshi, Mei Lien, Morathi, and Baelkhor",2016,2,7.9,2,2,445,3,24,20,10,20,10,118
185381,"Exceed: Red Horizon Alice, Zoey, Gabrek, and Ulrik",2016,2,7.8,2,2,439,4,17,20,10,20,10,118
185383,Grant's Gamble: Wilderness Campaign of 1864,2016,2,7,1,2,206,9,25,120,30,120,13,42
185393,El Macanudo,2015,1,6.2,3,6,76,0,0,90,30,90,8,30
185456,Lee's Invincibles: Gettysburg Campaign of 1863,2016,3,7.2,1,2,202,10,26,120,60,120,13,51
185457,Jackson & Sheridan: The Valley Campaigns,2016,3,7.4,1,2,183,9,20,120,30,120,13,35
185497,Dwarves in Trouble,2016,1,5.5,3,6,507,4,28,40,15,40,8,233
185538,Tsukuyumi: Full Moon Down,2018,4,8.1,3,5,1217,123,757,150,90,150,14,693
185589,Islebound,2016,3,7.2,2,4,6227,310,1728,120,60,120,13,3256
185709,Beasts of Balance,2016,1,6.9,1,5,2079,57,322,30,15,30,7,880
185769,Remember When ...,2017,2,6,3,9,11,4,15,60,30,60,8,64
185813,Murderer's Row,2015,1,6.8,1,1,107,2,44,10,5,10,0,51
185817,Metropolia,2014,2,6.7,2,5,350,3,16,30,30,30,7,204
185845,Dropfleet Commander,2016,3,7.5,2,4,254,11,63,150,90,150,0,95
185987,Waroong Wars,2015,1,7,3,5,76,0,4,40,20,40,10,58
186020,Stawka wiÄksza niÅ Åycie,2015,4,8,1,2,171,0,20,90,30,90,0,81
186089,Sapotagem,2015,1,6.2,3,6,126,1,10,30,20,30,14,60
186141,Tong,2015,1,6.1,1,2,112,0,27,20,10,20,8,53
186142,Mythomakya,2015,1,6.4,2,6,128,1,10,30,15,30,8,69
186185,Aladdin's Flying Carpet,2014,1,5.1,2,2,58,0,7,15,15,15,4,35
186208,Project Mars,2016,2,4.5,2,4,101,3,28,75,50,75,14,44
186212,Win/Lose Revolution,2015,1,5.2,3,5,208,0,3,1,1,1,6,80
186265,Minecraft Card Game?,2015,1,5.7,2,4,2883,5,53,45,15,45,8,998
186279,Mini MAlkky,2013,1,7.5,2,99,716,11,65,30,30,30,6,367
186295,Pick the Lock,2016,1,5.2,2,5,285,1,9,30,15,30,6,84
186302,Die Fiesen 7,2015,1,6.5,2,6,1208,9,78,25,15,25,8,594
186323,Tavarua,2016,2,7.2,1,6,856,98,348,60,30,60,13,519
186375,Tokaido: Deluxe Edition,2015,2,7.9,2,5,1839,76,261,45,45,45,8,816
186404,Vault,2015,2,7.1,2,2,40,2,6,30,15,30,10,30
186435,Zimby Mojo,2016,3,6.8,1,8,509,30,113,120,20,120,14,141
186442,Pictopia: Star Wars Edition,2015,1,5.9,2,6,400,0,4,40,20,40,7,102
186461,Hunt: The Unknown Quarry,2015,2,5.9,3,6,120,14,70,90,60,90,13,36
186475,Tofu Kingdom,2015,2,6.3,3,8,771,10,91,30,10,30,10,397
186489,Elementos,2015,2,6.6,2,2,206,3,21,15,15,15,7,72
186501,Super PACS: The Game of Politics About the Game of Politics,2016,2,7,2,4,122,3,11,60,30,60,14,51
186510,RallyRas,2015,1,6.4,3,8,114,0,9,30,15,30,9,58
186567,Baseball Highlights: 2045 Super Deluxe Edition,2015,2,7.9,1,4,897,71,129,60,45,60,10,478
186624,Pacal's Rocket,2015,2,6.4,2,5,149,1,10,90,60,90,8,77
186659,Tiny Epic Galaxies: Deluxe Edition,2015,2,7.7,1,5,3888,59,192,30,30,30,14,1281
186695,The Terrifying Girl Disorder,2015,2,6.4,3,4,335,12,82,30,30,30,12,95
186701,Burger Up,2016,2,6.9,2,4,1439,36,223,30,15,30,9,768
186721,Healthy Heart Hospital,2015,3,7.2,1,5,1185,186,647,90,60,90,13,624
186722,True Messiah,2018,3,7.2,2,4,58,6,32,120,60,120,13,31
186723,Cave Evil: Warcults,2016,4,8.2,2,12,459,42,113,1000,120,1000,18,90
186751,Mythic Battles: Pantheon,2017,3,8.4,2,4,5484,206,1216,90,60,90,14,2744
186755,Cadaver,2016,1,6.1,2,3,200,0,16,30,20,30,10,82
186767,Shahrazad,2015,1,6.2,1,2,904,23,155,10,10,10,8,411
186793,Barnyard Roundup,2016,1,6.8,2,6,419,4,52,20,10,20,6,162
186799,Cardline: Animals 2,2015,1,6.4,2,8,77,30,65,30,0,30,7,33
186864,Tiefe Taschen,2016,2,7.2,4,8,681,74,345,50,20,50,12,536
186904,The Champion of the Wild,2018,1,6.9,3,8,779,50,306,35,20,35,8,337
186905,Monopoly: PokAmon Kanto Edition,2014,1,6,2,6,555,5,23,60,60,60,8,148
186945,O.P. Arena,2019,2,7.1,2,6,188,9,84,45,30,45,13,122
186947,The Grimwood,2016,1,6.1,2,6,209,4,46,60,30,60,12,71
186974,Khe Sanh '68,2015,2,6.5,1,1,319,14,40,0,0,0,0,114
186980,Holdfast: North Africa 1941-42,2016,2,6.4,1,2,206,14,46,150,120,150,10,66
186986,Kung Fu Panda: The Board Game,2020,2,7.1,2,4,386,27,217,30,10,30,10,128
186990,Suez '56: Anglo-French Intervention in Egypt,2015,2,7,1,1,286,10,34,180,60,180,12,81
186995,Doctor Who: Time of the Daleks,2017,2,7,2,4,1937,66,410,120,120,120,14,803
187000,Block Out!,2015,1,6.1,2,6,124,1,6,0,20,0,8,68
187032,Lettow-Vorbeck East Africa 1914-1918,2015,2,6.9,2,2,167,7,18,120,60,120,0,44
187033,Irrational Game,2016,1,5,1,5,239,0,15,60,20,60,15,65
187056,Siege of the Citadel,2019,2,7.5,1,8,719,42,397,180,30,180,10,178
187104,4 Gods,2016,2,6,2,4,1665,23,211,30,15,30,8,882
187121,Far East War 1592,2016,3,7,2,4,341,36,136,120,90,120,12,135
187164,The Martian Investigations,2015,3,7.2,1,5,95,9,84,120,40,120,15,36
187186,Movies Trivia Game,2013,1,5.4,2,99,129,0,1,120,30,120,12,39
187199,MiG Alley: Air War Over Korea 1951,2015,2,6.5,2,2,176,7,17,0,0,0,0,46
187205,Randomise,2015,0,6.1,4,10,226,1,11,60,30,60,8,55
187273,The Dresden Files Cooperative Card Game,2017,2,7.1,1,5,3594,89,485,30,30,30,13,1635
187289,"Here, Kitty, Kitty!",2016,1,6.2,3,6,1534,20,121,30,30,30,10,603
187347,No Honor Among Thieves,2018,3,7.2,3,6,248,12,65,120,90,120,13,76
187353,Marvel Dice Masters: Civil War,2016,3,7.3,2,2,1391,18,68,60,60,60,14,457
187377,Vikings Gone Wild,2017,2,7.2,2,4,5787,91,725,90,45,90,10,3279
187383,Bigfoot vs. Yeti,2018,2,7.4,2,4,115,4,9,60,30,60,12,46
187420,Quissama,2015,3,7.3,2,5,154,0,7,45,15,45,10,78
187488,Dark Mages,2016,2,6.6,2,8,439,1,17,60,20,60,13,150
187515,Zooscape,2015,1,5.7,3,6,717,10,76,30,15,30,8,277
187550,Irresponsibility: The Mr Toast Card Game,2015,1,5.8,2,4,353,0,8,20,10,20,7,99
187587,Emporion,2016,2,7.1,2,4,231,5,35,45,30,45,12,114
187590,Pralaya,2015,1,7.1,2,5,215,6,45,0,20,0,10,86
187617,Nemo's War (Second Edition),2017,3,7.9,1,4,9834,520,2982,120,60,120,13,3948
187645,Star Wars: Rebellion,2016,4,8.4,2,4,38785,1469,11134,240,180,240,14,25270
187653,Covert,2016,3,7.1,2,4,2582,183,1104,90,45,90,10,1457
187673,HArois & Monstros,2015,2,6.6,3,5,84,0,3,120,45,120,12,39
187679,The Horus Heresy: Betrayal at Calth,2015,3,7.5,2,2,785,38,123,60,30,60,0,209
187680,Quests of Valeria,2017,2,7,1,5,3966,42,300,45,20,45,14,1714
187687,Pathfinder Adventure Card Game: Mummy's Mask Base Set,2016,3,8,1,4,1646,65,251,120,120,120,13,511
187700,GKR: Heavy Hitters,2018,3,7.7,1,4,2866,123,642,120,60,120,12,1306
187704,A birodalom bajnoka,2015,3,7.4,2,4,57,0,9,120,60,120,10,37
187719,The Banner Saga: Warbands,2016,3,5.5,2,4,344,15,77,90,30,90,13,81
187769,Rolling World,2015,1,6.6,1,99,71,14,51,0,0,0,0,38
187777,Endure the Stars,2017,2,6.6,1,6,722,25,202,180,30,180,13,254
187785,Glenn Drover's Empires: Galactic Rebellion,2016,3,6.4,2,6,428,26,93,180,90,180,14,144
187787,Nerdy Inventions,2015,2,5.5,2,4,1010,1,34,30,25,30,8,324
187801,Star Wars Trivia Game,2015,1,4.3,2,4,310,0,2,0,0,0,8,63
187806,TimeBomb II,2015,2,6.1,4,6,96,1,12,30,1,30,0,46
187808,Front Toward Enemy,2019,3,7.8,2,2,362,26,85,180,60,180,0,69
187834,Come to Fishing Village!,2015,2,6.1,1,8,140,5,16,75,30,75,10,62
187926,Islebound: Kickstarter Edition,2016,3,7.5,2,4,570,28,47,120,60,120,13,173
187959,SenseA¯,2016,2,6.6,2,2,171,12,40,15,15,15,7,71
187976,Covil: The Dark Overlords,2017,3,6.5,1,4,927,6,102,90,40,90,12,284
187988,Pyramid Arcade,2016,2,7.9,1,10,1996,153,635,180,5,180,5,700
188018,Nine Tiles,2015,1,6.6,2,4,517,29,84,15,15,15,6,258
188021,Doughnut Drive-Thru,2015,1,6,2,4,455,19,71,30,20,30,10,241
188051,Deadfall,2016,0,6.5,2,7,377,6,39,20,20,20,12,106
188076,Taluva Deluxe,2015,2,7.8,2,4,705,148,383,45,45,45,8,371
188124,Ostroleka 26 maja 1831,2015,4,8.9,2,4,104,3,12,600,180,600,16,83
188129,Heroes and Tricks,2017,2,5.4,2,6,298,0,18,25,15,25,8,97
188164,B-17 Flying Fortress Leader,2017,3,8.1,1,1,1271,98,390,120,30,120,12,374
188178,Draconis Invasion,2016,3,7.2,1,6,1023,29,163,90,30,90,14,498
188181,Avignon: A Clash of Popes,2016,1,6.3,2,2,1174,19,100,20,10,20,8,404
188188,Complots,2013,2,6.8,2,8,1160,4,56,15,15,15,8,495
188196,Ravenous River,2016,2,6,2,7,488,1,36,20,20,20,14,195
188198,Zaginione Dziedzictwo: Gwiezdne Ostrze,2015,1,6.1,2,4,154,0,4,20,10,20,10,57
188204,De 7 geitjes,2015,1,5.9,2,4,170,1,3,20,20,20,6,56
188225,RONE,2016,3,7.6,2,4,369,2,66,45,35,45,14,166
188292,Ten,2015,1,6.3,2,2,42,1,8,20,15,20,8,31
188314,Topoum,2016,2,7.3,2,4,1043,32,152,90,60,90,14,653
188325,'65: Squad-Level Combat in the Jungles of Vietnam,2016,3,7.7,2,3,474,61,178,180,45,180,12,152
188343,Brides & Bribes,2017,3,7,2,5,522,34,151,90,60,90,12,188
188347,Karty DÅentelmenA³w,2015,1,5.9,3,15,366,1,7,120,15,120,18,256
188389,Dragon Master: BGG Convention Promo,2015,1,5.9,1,2,119,1,3,15,10,15,13,30
188390,Enemy Coast Ahead: The Doolittle Raid,2017,3,8,1,2,1258,61,256,360,20,360,13,279
188465,Otrio,2015,1,6,2,4,754,6,59,30,20,30,8,310
188493,Sequence Cats,2013,1,5.4,2,6,146,1,9,0,0,0,7,44
188527,Stramash,2011,2,6.8,2,6,60,1,5,90,30,90,8,34
188530,Eye My Favorite Things,2015,3,7.2,3,6,76,102,311,30,30,30,12,82
188547,Maximum Apocalypse,2018,2,7.6,1,6,3650,123,851,90,45,90,13,1686
188576,GG,2016,2,5.4,2,6,234,0,5,0,0,0,0,65
188601,Spoilers: The Game,2016,1,5.6,3,6,492,5,21,50,20,50,12,271
188614,Simon's Cat Card Game,2016,1,6,3,6,1198,8,42,25,10,25,6,367
188720,Escape Room in a Box: The Werewolf Experiment,2016,2,7.2,2,8,1198,59,300,90,30,90,13,566
188753,ElemenZ,2017,2,6.4,2,4,117,0,22,30,12,30,8,52
188758,Gladiatores: Blood for Roses,2020,3,7.6,2,5,91,6,46,90,60,90,12,41
188759,Invasion Afghanistan: The Soviet-Afghan War 1979-1989,2016,3,7.3,1,1,174,16,53,0,0,0,0,30
188793,Game of Thrones: The Trivia Game,2016,1,6,2,4,334,1,17,60,30,60,18,117
188818,AEG Black Friday Black Box 2015,2015,2,5.5,0,0,410,2,3,360,10,360,0,85
188825,Airfix Battles: The Introductory Wargame,2016,3,7.4,1,4,278,12,48,60,30,60,10,94
188834,Secret Hitler,2016,2,7.6,5,10,28156,494,5255,45,45,45,13,20454
188866,Awkward Guests,2016,2,7.7,1,8,8843,478,2358,75,45,75,12,4753
188885,Grasse,2018,2,8.2,2,4,169,5,36,90,60,90,14,103
188908,Jewels,2016,2,6.7,2,5,244,1,20,60,30,60,8,140
188920,This War of Mine: The Board Game,2017,3,7.8,1,6,18226,646,5131,120,45,120,18,9726
188930,Tue Fourre Marie... et pire encore!,2015,1,4.7,3,10,88,0,3,0,30,0,16,39
188952,Maigo-Neko,2015,2,6,3,4,137,0,31,0,30,0,10,71
188968,Bacon Wars,2015,2,5.4,2,4,201,1,2,30,10,30,6,51
188991,Alienation,2016,1,7.4,2,4,293,8,46,30,15,30,8,183
188997,Piratas!,2015,1,6.8,2,6,183,1,13,15,10,15,16,97
189030,De Slimste Mens ter Wereld: Het Bordspel,2015,2,6.7,2,4,371,0,5,45,45,45,12,164
189052,Sea of Clouds,2016,2,6.7,2,4,4083,61,519,45,45,45,10,2204
189056,Tales & Games: The Pied Piper,2016,1,6.4,2,5,960,15,105,20,20,20,8,294
189062,Red Flags,2015,1,6.3,3,10,1645,12,117,30,30,30,17,672
189067,Cavern Tavern,2016,2,6.9,1,6,2167,51,324,120,60,120,13,1102
189123,Relicblade: Adventure Battle Game,2015,2,8.6,2,4,135,9,55,60,30,60,10,57
189154,The Ninth World: A Skillbuilding Game for Numenera,2018,3,6.3,1,5,474,16,129,60,30,60,13,129
189160,Top That!,2016,1,6.1,2,4,519,6,52,15,15,15,6,258
189166,Bill & Ted's Excellent Boardgame,2016,3,6,2,4,535,14,77,50,25,50,10,185
189192,Mi Tierra: New Era,2016,3,6.7,2,6,838,27,156,120,60,120,12,368
189201,Dark Agent,2015,4,4.6,1,6,8,2,4,40,20,40,14,41
189203,Le Dernier Peuple,2015,1,4.6,3,5,6,2,3,30,15,30,10,32
189218,æ›èç¾… (Mandara),2015,3,7,3,4,54,5,11,120,120,120,12,32
189222,Saltlands,2016,3,6.9,1,6,1150,52,301,120,90,120,12,480
189294,Yeti,2016,2,6.3,2,5,1111,12,93,40,20,40,8,602
189341,Timeline: QuAbec,2015,1,6.8,2,8,268,4,33,15,15,15,8,114
189350,Starving Artists,2017,2,6.8,1,4,1254,42,205,60,30,60,12,545
189351,Virus,2016,3,6.4,1,6,1016,24,219,120,30,120,14,282
189427,Iron Bottom Sound III,2015,3,8.2,1,2,170,16,51,0,0,0,0,37
189434,Lab Wars,2016,2,5.9,2,4,298,2,28,60,30,60,12,105
189453,Victorian Masterminds,2019,2,6.9,2,4,2306,123,948,60,45,60,14,1188
189489,Grand Bazaar,2015,1,3.4,2,7,44,0,19,45,30,45,8,137
189504,Love Letter: Star Wars,2015,1,7.1,2,4,216,39,128,20,20,20,7,128
189506,Fallen Angel,2017,3,7.1,2,4,305,5,41,180,60,180,10,139
189520,Politisk ukorrekt,2015,1,5.3,3,12,124,0,1,60,20,60,18,77
189603,Flower Fairy,2014,1,6.4,1,3,73,4,10,10,5,10,2,35
189610,Vs System 2PCG: The Defenders,2016,2,7.6,2,4,465,6,16,60,20,60,0,72
189615,Pingwiny z Madagaskaru,2015,2,5.6,2,4,92,0,2,60,45,60,7,49
189628,Tesseract,2015,2,6.4,2,4,157,0,6,30,20,30,8,110
189660,XenoShyft: Dreadmire,2017,3,7.3,1,4,3108,63,421,60,30,60,14,1162
189663,Dungeon Solitaire: Labyrinth of Souls,2016,2,7.6,1,2,223,10,57,0,0,0,0,56
189664,"The Hunted: Twilight of the U-Boats, 1943-45",2020,3,8.1,1,2,1091,60,302,90,45,90,12,227
189678,Berserk: Heroes,2015,0,6.5,2,0,55,1,3,0,20,0,14,35
189735,Monsters Party: Voodoo Madness,2016,2,5.9,2,6,83,0,4,45,15,45,8,33
189806,Rocket Squad,0,2,5.4,2,6,157,2,10,20,10,20,6,55
189816,Taco Takeover,2015,1,6,2,4,121,1,8,0,20,0,6,46
189829,Zombie Tower 3D,2015,2,6.7,3,4,466,17,72,60,45,60,10,186
189833,Monopoly: Cthulhu,2016,0,5.6,2,6,167,5,15,0,0,0,8,50
189848,Munchkin Marvel,2016,2,6.9,3,6,3628,34,218,120,60,120,10,1116
189869,The Butterfly Garden,2016,1,6.7,2,6,767,14,59,40,20,40,8,324
189890,Scrimish Card Game,2015,1,5.9,2,999,954,5,35,100,10,100,8,263
189902,Space Pioneers,2016,2,6.6,1,5,128,3,19,60,20,60,8,37
189919,Doctor Who: The Card Game Classic Doctor Edition,2016,2,5.9,2,4,216,9,31,60,20,60,14,42
189925,Ludi Gladiatorii,2015,2,6.6,1,5,263,1,6,45,30,45,10,135
